Timestamp,Text,Class
11/15/2020 19:37:53,"Here briefly describe sample leave application from office for emergency due to an emergency situation like an accident of mother and brother on road or any other place. These application formats are applicable to office, company, factory, or job to send to your boss, manager, supervisor, HR manager or manager administration etc. You can modify these formats as your requirement.",Respectful
11/15/2020 19:38:29,"I am (name) writing for an urgent leave due to an emergency at home. My mother and brother were going somewhere but unfortunately, they faced a very severe accident. (State your actual cause and situation). Both are injured and in hospital. There is no one for their look after. I request you to please approve my leave for at least five days (As your requirement). I will be thankful to you.",Urgent
11/15/2020 19:39:00,"Sir, I m working as a (job designation) in (Department name) from last three year, yesterday there was an accident of my mother, she got a head injury. (State your actual cause and situation). And she is suffering from coma condition, she is admitted in (Hospital name and address) in my hometown, and there is no one who take care of mine so kindly grant me leave for few days so I will look after my mother after going to hometown,

Yours sincerely,",Urgent
11/15/2020 19:40:14,I didn’t want to bother you but anxiously waiting for a word from you regarding my appointment as a statistician I was interviewed for on April 3,Respectful
11/15/2020 19:40:59,"The degree of politeness will depend upon the relationship you have with the recipient, the subject matter of the issue at stake, your status vis a vis the person you’re asking for assistance.",Respectful
11/15/2020 19:44:11,I'm sitting on an offer from another company deadline to join in a week’s time but waiting for an opportunity to work for you.,Urgent
11/15/2020 19:44:46,The Board is meeting on Friday. President asked for a report on the project for setting up an outlet in Bermuda. Please send the update by Wednesday with your usual promptness,Urgent
11/15/2020 19:45:03,"Hey, our record shows your beautiful floral cheque for fifth instalment is still missing. Please let me know when we can expect it.",Respectful
11/15/2020 19:45:39,"Hi John, It may surprise you but I need your assistance on something you must have had a hunch already. I had given a long thought whether or not to ask you and finally decided that you are the right person to help me out.",Respectful
11/15/2020 19:45:56," don't want to keep you in suspense any longer. To cut it short, I'm deeply in love with your sister-in-law. We dated for the last one year and decided to formally tie our knots. Unfortunately, her father, by extension your father-in-law, has wedged a monkey wrench for something I really don't know. We can of course tie our knots anyway but don't want to start out with unpleasant relationship with the in-laws.",Respectful
11/15/2020 19:46:12,Knowing how he values your opinion may I ask for your intervention to win his support for our marriage? I am passionate about starting our lives together and ask you to attend to it with utmost urgency.,Urgent
11/15/2020 19:46:46,"In the email to your sweetheart/spouse, expression of romance and love take precedence over urgency but there's always a scope for politeness. Let's say you are away on assignment abroad and your nine months pregnant wife is at home. After the usual pleasantries, the email may proceed like ..",Respectful
11/15/2020 19:47:09,"Honey, I am worried about you. Is the baby kicking? What did the doctor say on your last visit? Are you taking the medicines regularly. I am dying to hear from you urgently",Doubtful
11/15/2020 19:47:47,"You give them a phone call, or you head over to their office to speak, before you send that email such that you make absolutely clear of the urgency of the matter and make sure they see things from your perspectives. Your verbal request could also soften any inadvertent edges you may sound in a written request (e.g. when you caps letter your deadline, or use imperatives like you become their boss, or totally ignore the even more urgent tasks that the recipients are handling), and appease them with a gentleman’s agreement that you will do your utmost to facilitate their performance of the request. This would make them await, rather than caught by surprise by, the URGENT tag of your email. Your email can also address the hesitations that the recipients may raise in your earlier conversation, so that they would not have any further excuses to delay handling your request.",Urgent
11/15/2020 19:48:59,"I am so sorry that I still haven’t heard back from you. May I know the progress of the documents that I urgently need? This document is critical, and we could not proceed with our next steps without it. We really need this document asap so we won’t miss the deadline. The team really needs it. Please help us.
I am sorry for causing any inconvenience, and please do share it at your earliest convenience.",Urgent
11/15/2020 19:50:17,"If you address the other person directly, your email stands out more. You can do this by mentioning the person’s name or by using the words “you” and “your.” These words are direct, conversational, and encourage the recipient to open the email",Urgent
11/15/2020 19:50:44,"It’s important to relay urgency as soon as possible. Encourage the reader to click on the email by including a call to action or a reference to scarcity. These tactics suggest that the reader needs to act right away to benefit from the email.
For instance, use words and phrases like “Hurry!” or “24 hours left” to call the reader to act now.
Hint that something is limited, such as by saying, “This item is flying off the shelves.”",Urgent
11/15/2020 19:51:11,"Follow up the urgent word with a clear picture of what the reader should expect inside the email. Use action-oriented words to suggest how the reader should respond. Make sure you keep the subject line clear and concise so the title isn’t confusing.[3]
For example, you can say something like, “Hurry! It’s a sale.”
You can also explain the email through numbers. For instance, say, “5 ways to reduce your electric bill.”",Urgent
11/15/2020 19:51:30," A question can be a great way of hinting at what is inside your email. The question has to be relevant to the reader. It should reference an urgent event or a subject the reader needs to know, encouraging them to read the email right away.
For example, you can say something like, “Last chance - have you ordered your tickets yet?”
Another example is, “How can you be more productive today?""",Urgent
11/15/2020 19:51:56," Avoid making an urgent email long and confusing. Limit yourself to a couple of short sentences or paragraphs. Relay your message in a way that is easy to understand and grammatically correct.[5]
To avoid making your message too long, try making a list of the most important points you need to make.
Many businesses include an image in the email. A sales ad explains the email’s purpose efficiently.",Urgent
11/15/2020 19:52:18,"By trying to sound urgent, you may come off as pushy or intimidating. Avoid demanding that the reader pays attention and responds, since this backfires more often than not. Instead, pair time-related words with suggestions of actions the reader should take.[6]
For example, say, “There are 5 spots left on the plane. Please call today to reserve your seat.”
To avoid sounding intimidating, be a little indirect. For instance, say, “Identity theft increases by 5% every year, making it more important than ever to protect your personal information.”",Urgent
11/15/2020 19:53:11,"Sincerely, Regards, Yours truly, and Yours sincerely - These are the simplest and most useful letter closings to use in a formal business setting",Respectful
11/15/2020 19:53:37,"How you end a letter is important. It’s your last chance to make a good first impression on your reader. Choose the wrong closing, and you might damage the goodwill you have built up in the rest of your communication.",Respectful
11/15/2020 19:54:09,"Best regards, Cordially, and Yours respectfully - These letter closings fill the need for something slightly more personal. They are appropriate once you have some knowledge of the person to whom you are writing. You may have corresponded via email a few times, had a face-to-face or phone interview, or met at a networking event.",Respectful
11/15/2020 19:54:25,"Warm regards, Best wishes, and With appreciation - These letter closings are also appropriate once you have some knowledge or connection to the person to whom you are writing. Because they can relate back to the content of the letter, they can give closure to the point of the letter. Only use these if they make sense with the content of your letter.",Respectful
11/15/2020 19:54:47,"Your help is greatly appreciated, Yours cordially, Yours faithfully, Yours sincerely, Yours truly,",Respectful
11/15/2020 19:55:04,"Warm regards, Warm wishes, Warmly,

With appreciation, With deepest sympathy, With gratitude, With sincere thanks, With sympathy,",Respectful
11/15/2020 19:55:25,"Thanks, Thank you, Thank you for your assistance in this matter, Thank you for your consideration, Thank you for your recommendation, Thank you for your time,",Respectful
11/15/2020 19:55:43,"Regards, Respectfully, Respectfully yours,

Sincerely, Sincerely yours,

Stay well, Stay safe and well,",Respectful
11/15/2020 19:56:04,"Best,

Cordially yours,

Fond regards,

In appreciation, In sympathy,

Kind regards, Kind thanks, Kind wishes,

Many thanks,",Respectful
11/15/2020 21:45:35,"I hope this letter finds you well. How are your parents doing? Have you gotten your letter from University yet?

I wanted to tell you about how my summer has been. I’ve gotten a lot accomplished with the boat I have been building, and those renovations on the attic that I have been helping my Dad with. Since we are nearly done, I wanted to invite you to visit sometime soon.

The summer hasn’t been all work and no play, though. I met up with a few of our old friends, Jim, Anne, and Tom. We saw a really good movie that I think you will like. It’s about time travel and right up your alley. Next week, I am taking a break and heading down to the beach for a few days.

Anyway, I hope you have been enjoying your summer, and I hope you can come and visit soon. It would be great to catch up before we go back to school.

Your friend,",Friendly
11/15/2020 21:47:06,"It has been a long time since the last time I saw you. It has also been quite a while that I wrote to my Best Friend. Surely, you haven’t written to me as well. Busy Bee!!! On my part, I can say that I was doing a part-time job and studying at the same time. Now that my studies are over I can relax a bit (only for 2 weeks). The part-time job is to cover up for studies and expenses.",Friendly
11/15/2020 21:47:24,"I spend my weekends at the beach. I have got a nice tan and you must have seen that in the pictures I sent you along with this letter. I didn’t do it intentionally it is just that I have been playing lots of volleyball, surfing and collecting sea shells and that also in the sun, so you can imagine. I wish you were here and we would have lots of fun just like we used to during school days. I just cannot stop thinking about the time spent with you and doing all kinds of stuff.
",Friendly
11/15/2020 21:47:56,"I hope you are enjoying the summers too. As far as I remember you are having holidays too, so why not come to my place? There is the Beach, Sea, Sun and lots of other things to keep you busy and entertained. If not, how about a get-together of sorts? Just have few ideas, I will post you about it when I write to you the next time.",Friendly
11/15/2020 21:48:27,"How are you? I am writing to tell you that ‘Not a day passes when I don’t remember you and those ‘Fine Days’ that I spent Rosemoore Wildlife Park. Those were some days and I often get nostalgic whenever I mention about them to anyone. And who can forget the – ‘Ms. Natasha Henstrdige - The one and only, Zookeeper in tune with the Park.",Friendly
11/15/2020 21:48:44,"Not that, others were bad but they were never as good as you. I must say and I have been saying it ‘You are the Best’. Your dedication, your honesty and your vision made me your fan forever. I hope to be like you; you are My Idol. I too have been your Best Student and your friend as well.",Friendly
11/15/2020 21:49:29,"How many people get to have that? It was under your guidance that I was able to be in you good eyes and of others too. I must say that you were also ‘The Most Beautiful Teacher’ as well. Forgive me of taking some liberties, but I couldn’t keep my eyes off of you and neither did the other trainees.",Friendly
11/15/2020 21:49:44,"It has been an experience of a lifetime, one that I will always cherish. Those years spent under your guidance are still fresh in my mind. I am sure that you also remember them with great fondness. It has been an honour and pleasure studying under you.",Friendly
11/15/2020 21:52:00,"My happiness knew no bounds when I got to know that you have topped your school and achieved your dream. I felt so pleased that I wish I were there to congratulate you personally.
The result has proved that hard work, determination and perseverance bring good results. You were so laborious and passionate about it.",Friendly
11/15/2020 21:52:15,"I know you were very nervous too, but I was always very confident that you would come out with flying colours. I apologise that I couldn’t even attend the celebration party despite my wishes.
Hope to see you soon. Please be encouraged and continue your hard work. Your future is very bright. My parents and elder sister have sent lots of love and heartiest congratulations.",Friendly
11/15/2020 21:52:33,"How have you been? I hope my letter finds you in best of health and spirits. It has been almost a month I transferred to the boarding school. I am very happy in my new school. The classes and dormitories are very spacious. There are well equipped science laboratories and a library with a great collection of books. The school has amazing sports facilities such as swimming pool, horse riding track and archery range.",Friendly
11/15/2020 21:52:48,"I believe my life here will be interesting and enjoyable. Although I have made many new friends, I still miss you and the other friends. Please, pay my regards to your parents.",Friendly
11/15/2020 21:53:07,"It’s been a while since I’ve heard from you. Where have you been? I hope this letter finds you in the best of your health.
As summers are approaching, I was thinking if we could spend the summer break together at my place in Mumbai. I will introduce you to all my friends and close relatives. I will give you a city tour as well. We will spend some quality time in the afternoons near the sea shore. ",Friendly
11/15/2020 21:53:29,"To add cherry on the cake, the weather here is very pleasant during those days due to sea winds.
I am excited even at the thought of you and I spending the summer together after so long. I have to tell you a lot of things and expect the same from you. Give my regards to aunty and uncle!
Hope to see you soon.",Friendly
11/15/2020 21:53:46,"I hope this letter finds you in the best of spirits. When I visited last week, you seemed a little bit depressed.
Come on boy, you should thank God for giving you a fresh lease of life. Everything is going to be fine very soon. I even talked to your doctor this morning and he told me that you are out of danger now.",Friendly
11/15/2020 21:54:04,"You will have to remain in the hospital for a few more days but that is not something you should be concerned about. Your family and friends are there for you.
Don’t forget that life is a mixture of joys and sorrows. By the way, all of us have decided to celebrate your recovery as soon as you come home you will be throwing a party the day you come back home from the hospital. Hope to see you soon. My parents and younger sister have sent you lots of love and wishes.",Friendly
11/15/2020 21:54:27,"I just heard that you have received a new job. I couldn’t be happier for you. Congratulations!
I know it is not easy to get a good job in this troubled job market. It is particularly tough for a fresh graduate with hardly any work experience. The resourcefulness you displayed in your job search is commendable. You have inspired me and a lot others that “Where there is a will, there is definitely a way.” You have made us all proud, Vishnu!",Friendly
11/15/2020 21:54:42,I am quite confident that your knowledge of computer and artistic skills will make you a great graphics designer. I expect to hear great news coming from your direction in the coming years. May you fulfil all your dreams.,Friendly
11/15/2020 21:55:01,"How has life been treating you? I am writing you this letter to tell you how proud I am of you. I read your novel and I thoroughly enjoyed it. Well done!
The speech and the flow in which it is written is commendable. I really liked your choice of words. I know that most of your books are inspired from actual life experiences, and this book clearly demonstrates how committed and hard working you’ve been.",Friendly
11/15/2020 21:55:22,"It is doing absolute justice to what you’ve gone through and how well you have handled it.
My friend, since you left for Bangalore to pursue your writing career, we have drifted apart, unfortunately. I hope we can start a correspondence here and meet soon one day.
Hope you fulfil your dreams. Remember, sky is the limit.",Friendly
11/16/2020 12:27:12,"Never hurt people who love you a lot, because they won't hurt you back. But they'll probably have no choice but to leave you forever
Don't expect me to tell you what you did wrong. If you can't figure it out yourself, then you are not ready to correct it,cos you did not know it was a mistake.
I preferred walking away than fighting for you not because you were not worth fighting for but because you never asked me to stay
Moving forward in life isn't the hard part, it's leaving behind someone, you thought was meant to move forward with you 
Never cry for anyone in your life, because those you cry for don't deserve your tears and those who are deserving will never let you cry.",Sad
11/16/2020 12:27:44,"Seven billion people on this planet and I have 2 friends
I know you won't come back but my heart will take life long time to accept this.
When you are in a habit to talk someone daily, a day without talking to them feels like a year passed
Value the person when they are alive don't cry for them when they are dead.
A magic of songs and sound, When you are happy you just listen the song, but when you are sad you understand the song
",Sad
11/16/2020 12:28:49,"Behind every flirty boy there is a girl who left him alone with no reasons!!
I don't get tired of loving you. I just get tired of waiting, assuming, hearing lies, saying sorry and getting hurt.
The hardest thing to do is watch the person you love, love someone else.
I will never stop caring, but if you decide to push me away, I will go.
It hurts when you have someone in your heart but can't have in your arms
",Sad
11/16/2020 12:29:34,"The more you show your true feelings, the more people find ways to hurt you.
It's amazing how someone break your heart but you still love them with all little broken pieces.
To the less fortunate life is nothing but a tragedy
204 countries, 805 Islands, 7 seas, 7+ Billion people and I'm single!!!
Its sad when you realize you are not as important to someone as you thought you were..
",Sad
11/16/2020 12:30:37,"Some battles have to be fought alone,Some paths have to be crossed alone, so never be emotionally attached with anyone you never know when you have to walk alone.
Keep smiling And one day life will become tired of upsetting you
Never become a daughter of a house where there's no mother
One of the biggest mistakes I have ever made was expecting my happiness from others !!
The person who once topped the inbox, now flashes in people you may know..!!
",Sad
11/16/2020 12:31:06,"Everybody's online, except the one I actually want too.
I take words very seriously, and it breaks my heart when I find out that people don't actually mean what they say.
That sad moment when you realize your childhood is over. 
Life seems to be running on a road without any shelter, without any sign board & without any destination.
Sometimes your voice is the medicine to all my diseases.
",Sad
11/16/2020 12:32:00,"The worst feeling in the world is knowing that u r no longer that important as u were. 
Its very easy to say BUSY when Someone needs you. Its very hard to hear BUSY when you need someone !!!
You don't realise how lonely you r until it's the end of the day and you have a bunch of things to talk about,but no one to Listen !!!
Behind my smile is everything you'll never understand.
No Matter How Hard I Try, No Matter How Many Relationships I Get Intoâ€¦. It Will Never Replace The One I Just Lost.
",Sad
11/16/2020 12:32:57,"I remember the way u used to look at me  and now, I notice the way u ignore me

The most painful goodbyes are the ones that never said and never explained.
Never expect things to happen. Its better to feel surprised,than to feel disappointed
I don't understand why I still cry for you when you don't even think about me
Sometimes it't not the song that makes you emotional it's the people and things that come to your mind when you hear it.
",Sad
11/16/2020 12:33:58,"I hate how we went from being strangers, to friends, to close friends, to almost something more, to nothing
I don't think you know what you are doing to me.
Me and She makes best couple, but her dad always create trouble
If I had one single wish I would go back to the moment we kissed
Sadness is when last seen at changes to Online & again to last seen at without reply
",Sad
11/16/2020 12:34:41,"If distance is a solution to reduce complications I want to maintain this distance for eternity 
Tears are the last gift of TRUE LOVE
Tired of making fake smile.
I didn't want to be the one to forget.
It's funny how other people are willing to do lots of brave things for you.. yet.. you still choose someone who can't even offer you half of what others could 
",Sad
11/16/2020 12:35:13,"Sometimes silence is much better than talking , at least it don't hurt 
Feelings don't walk away, people do 
Silence is the most powerful scream
The most important part of moving on is letting go.
If I die tomorrow u will miss me
",Sad
11/16/2020 12:36:02,"Don't cry for the person who doesn't know the value of your tears
I still care, that's the problem
Please don't interrupt me while I am ignoring you
Missing someone hurts, but whats hurts even more, is knowing that you are the reason that they are gone.
You get no appreciation when you are nice, but people notice when you become bad.
",Sad
11/16/2020 12:37:31,"People think I am bad when I am talking, But When I am quiet is when you really have to worry!
You will know a person's heart by the way they treat their pets.
It would be so much easier to disappear..save everyone the trouble..
OK for those who are wondering NO! I am NOT OK!.. I have NOT been for a while I won't be for a long time
What breaks my heart into pieces is knowing that you will forget the things that I will remember forever.
",Sad
11/16/2020 12:38:08,"Bruises will go away, eventually. Even the pain that caused them will too, but the memory of how it happened won't.
the worst feeling in the world is when you know that you both love each other but still you just can't be together
I may smile and i may laugh. But deep down my heart is a pain you will never guess.
I tell people I am OK i tell myself I am fine, then i look in the mirror and laugh until i cry because i know it was all just a lie.
The more I do not talk to you does not make it any better it just makes my heart break even more everyday.
",Sad
11/16/2020 12:39:07,"Surrounded by many people who love me..but yet I am so alone..why is that? Is it because your the only one not there.
Emotionally..I am Done Mentally..I am Drained Spiritually..I am Dead And Yet Physically..I Smile 
You can crop me out of the pictures we took together But You can never crop me out of the memories we shared 
One of the worst things that can happen to a person is to be forgotten by someone they will never forget.
If the relationship does not make you a better person  then you are with the wrong person.
",Sad
11/16/2020 12:40:00,"Better by far you should forget and smile than that you should remember and be sad.
Its mostly the scars that people can't see that hurt the most .. they also take the longest to heal.
I wish i could escape to a place. somewhere where the feelings and thoughts won't be able to haunt me.
It took seeing what my life is like without you to know that i want you in it. i am sorry for ever hurting you.
Every time I take a step forward in my life .. I get pushed two steps back am I walking backwards?
",Sad
11/16/2020 12:40:36,"Sometimes what you don't say is more powerful than what you do say.
I smile during the day I cry during the night. Just hoping the pain will go away.
Why is it that when we think we are finally happy we want to break down and cry because we think we don't deserve it?
I can hold back my tears and hide them with a smile but I cant hide that hole in my heart
One day you may realise you lost a diamond while you were busy collecting stones.
",Sad
11/16/2020 12:41:16,"If love is the best feeling in the world, then why does my heart hurt so much?
I like to pretend that i am okay because I do not wanna annoy people with my problems.
It`s not always the tears that measure the pain. Sometimes it`s the smile we fake.
Just when you think things are going smoothly and could not get any better, the devil jumps in and screws everything up!
i guess what they say is true. everything happens for a reason.",Sad
11/16/2020 12:41:46,"The longer I am alone, the more I want it to stay that way..
Its funny how the ones you look up to the most, can be the ones to hurt you the most!
My actions are before blinded eyes, my voice falls on deafened ears.
Surrounded by many people who love me..but yet I am so alone..why is that? Is it because your the only one not there???
Don`t be sad because it`s over. Smile because it happened
",Sad
11/16/2020 12:42:47,"Just because I am smiling, doesnt mean my life is perfect.
My life isnt perfect but i am thankful for everything i have.
The sad moment when you find an old conversation between YOU and Someone you don't talk to anymore.
""A single moment of misunderstanding is so poisonous, that it makes us forget the hundred lovable moments spent together within a minute .""
Too much trust sometimes Kills you.
",Sad
11/16/2020 12:43:24,"My weakness is that I care too much.
I can't trust someone who is friends with everyone.
I knw U Hv Blocked Me, But Still I luv To Watch Ur Blank Profile 
I think I am afraid to be happy because whenever I get too happy, something bad always happens.
If you push me away I promise you, you won't find me where you left me. My heart is big , but not big enough to deal with people, who decide to love me when it is convenient for them.
",Sad
11/16/2020 12:43:47,"A Lie is a Lie, no matter how big or how small.
Tears are the last gift of TRUE LOVE....
Sometimes it feels so good to just sit by yourself,relax and not talk to anyone.
I am sorry I was not good enough. But i tried to be.
Sorry heart, but I am listening to my brain this time. I know better.
",Sad
11/16/2020 12:44:06,"I REALLY CARE ABOUT U BUT U CARE ABOUT SOMEONE ELSE WHO NEVER CARE ABOUT U
I'll never hurt you , what a LIE .
More expectations break relations
Sometimes when I say: I'm okay. I want someone to look me in the eyes, hug me tight, and say: I know you're not.
I feel like everything i do is wrong.
",Sad
11/16/2020 12:44:31,"Sometimes two people have to fall apart to realize how much they need to fall back together.
The smile on my face doesn't mean my life is perfect.
It's sad to be happy alone.
I hope we meet again.
For some moments in life there are no words.
",Sad
11/16/2020 12:45:11,"U Cant Switch Off Ur Feelings Just Because Other Person Did
He is not really mine. We are not really together. But for what it is worth, he is and will always be my sweetest whatever.
I can feel you forgetting me.
Im loyal, but it always seems like I am loyal to the wrong people.
I don't regret my past. I just regret the time I have wasted with the wrong people.
",Sad
11/16/2020 12:45:34,"Sadly, The only way some people will learn to appreciate you, is by losing you.
I don't hate you, I hate what you have done.
Seriously boys don't understand how much a little word or move can affect a girl.
The truth is, I`m still waiting for you till now.
From outside I am Smiling But It does not mean I am Happy.
",Sad
11/16/2020 12:45:51,"Bad relationship change good people.
Every time i trust somebody, they show me why i shouldnt.
Things change, but the way you made me feel that never will.
You can miss someone who died , you can miss someone who moved away, but the worst is when you miss someone you see everyday.
Every day, I am acting like I am okay but you'll never know the truth.
",Sad
11/16/2020 12:46:09,"I like to listen to sad music when I'm sad to make me double sad.
Don't promise when you're happy, don't reply when you're angry, and don't decide when you're sad.
The heart was made to be broken.
I feel crappy inside,like something just broke.
Me and my heart, we got issues. Dont know if I should hate you or miss you.
",Sad
11/16/2020 12:46:37,"One of the worst mistakes you will do is walking away from the person who actually stood there and waited for you.
I will wait till the day I can forget YOU or the day you realize you can't forget Me.
You think I have changed. Truth is you never really knew the real me.
Real feelings don't just go away
Why am I so afraid to lose you when you're not even mine?
",Sad
11/16/2020 12:47:12,"I have lost somebody who was not even mine.
Sometimes, you have to smile to hold back the tears.
People say follow your heart but which way do you go when your heart breaks into two?
 When words fail, tears speak.. 
Your boyfriend should treat you like his princess not like his bitch.
",Sad
11/16/2020 12:47:30,"I hate the fact that things between us never got better.
Smile and no one will see how broken you are inside. 
One day you'll finally see, your biggest mistake was not loving me.
i hate being jealous when i know i should not be.
I still love you, that's a fact. But a million apologies can't bring me back.
",Sad
11/16/2020 12:47:48,"Sometimes you have to know when to stop hoping :-(
I wish you werenâ€™t in my dreams.
The sad part isn't that we never talk, its that we used to talk everyday.
It's so hard to forget someone that you shared so many memories with.
Sadness does not come from bad circumstances. It comes from bad thoughts.
",Sad
11/16/2020 12:48:10,"Don't play with my heart if you have no intentions for a serious relationship.
You will find a girl prettier than me, smarter than me, and funnier than me, but you will never find a girl just like me.
Thanks for texting me first and then ignoring my reply.
I need something more to hold then just a phone.
No one has ever loved anyone the way everyone wants to be loved.
",Pessimistic
11/16/2020 12:48:39,"it's funny how a person can hurt you so much when you were expecting it in the first place..
I fell for you, but you didn't catch me..
No matter how much you tries to forget, it will always be there.
You were most precious trophy i had, But i was the best Game you Played.
Relationships are like glass. Sometimes its better to leave them broken than hurt yourself trying to put it back together.
",Sad
11/16/2020 12:50:13,"I wish to weep
but sorrow is
stupid.
I wish to believe
but belief is a
graveyard.",Pessimistic
11/16/2020 12:51:07,"Man can do what he wills but he cannot will what he wills. If you expect the worst, you'll never be disappointed.",Pessimistic
11/16/2020 12:51:32,"I'm not absolutely certain of the facts, but I rather fancy it's Shakespeare who says that it's always just when a fellow is feeling particularly braced with things in general that Fate sneaks up behind him with the bit of lead piping.",Pessimistic
11/16/2020 12:52:01,Someone who smiles too much with you can sometime frown too much with you at your back.,Pessimistic
11/16/2020 12:52:24,"Turning and turning in the widening gyre
The falcon cannot hear the falconer;
Things fall apart; the centre cannot hold;
Mere anarchy is loosed upon the world,
The blood-dimmed tide is loosed, and everywhere
The ceremony of innocence is drowned;
The best lack all conviction, while the worst
Are full of passionate intensity.",Pessimistic
11/16/2020 12:53:47,"If children were brought into the world by an act of pure reason alone, would the human race continue to exist? Would not a man rather have so much sympathy with the coming generation as to spare it the burden of existence, or at any rate not take it upon himself to impose that burden upon it in cold blood?",Pessimistic
11/16/2020 12:54:18,"The world’s bumper sticker reads: Life sucks, and then you die. Perhaps Christian bumper stickers should read: Life sucks, but then you find hope and you can’t wait to die.",Pessimistic
11/16/2020 12:59:54,"If you board the wrong train, it is no use running along the corridor in the other direction.",Pessimistic
11/16/2020 13:00:23,The man who is a pessimist before 48 knows too much; if he is an optimist after it he knows too little.,Pessimistic
11/16/2020 13:00:39,"When things are at their blackest, I say to myself, 'Cheer up, things could be worse.' And sure enough, they get worse.",Pessimistic
11/16/2020 13:01:29,"The best lack all conviction, while the worst are full of passionate intensity. Keep a light, hopeful heart. But ­expect the worst.",Pessimistic
11/16/2020 13:01:48,"I will be the first to admit that I am a pessimist by nature. It is, after all, the wisest way to be. We pessimists have everything to gain, whereas optimists have a fifty-fifty chance of being disappointed.",Pessimistic
11/16/2020 13:02:04,I can't seem to be a pessimist long enough to overlook the possibility of things being overwhelmingly good.,Pessimistic
11/16/2020 13:02:18,Sometimes fiction is more easily understood than true events. Reality is often pathetic.,Pessimistic
11/16/2020 13:03:15,"If you reach for the stars, you just might land on a decently sized hill. Cynicism masquerades as wisdom, but it is the farthest thing from it. Because cynics don’t learn anything. Because cynicism is a self-imposed blindness, a rejection of the world because we are afraid it will hurt us or disappoint us.",Pessimistic
11/16/2020 13:03:46,This is awful. I don't know what's going to happen to me or to anyone else in the world.,Doubtful
11/16/2020 13:04:01,"It had gotten to the point where it seemed like nothing matters, because I’m not a real person and neither is anyone else.",Pessimistic
11/16/2020 13:04:28,I like pessimists. They’re always the ones who bring life jackets for the boat. One can only tolerate the absolute idiocy of Man for so long before bringing out the bat.,Pessimistic
11/16/2020 13:04:46,"Sometimes I get the feeling the whole world is against me, but deep down I know that's not true. Some smaller countries are neutral.",Pessimistic
11/16/2020 13:05:21,"There are moments when everything goes well; don't be frightened, it won't last.",Pessimistic
11/16/2020 13:05:39,"The best consolation in misfortune or affliction of any kind will be the thought of other people who are in a still worse plight than yourself; and this is a form of consolation open to every one. But what an awful fate this means for mankind as a whole! We are like lambs in a field, disporting themselves under the eye of the butcher, who chooses out first one and then another for his prey.",Pessimistic
11/16/2020 13:06:01,"There is not much to be got anywhere in the world. It is filled with misery and pain; if a man escapes these, boredom lies in wait for him at every corner. Nay more; it is evil which generally has the upper hand, and folly that makes the most noise. Fate is cruel and mankind pitiable.",Pessimistic
11/16/2020 13:06:22,"I don't believe in pessimism. If something doesn't come up the way you want, forge ahead. If you think it's going to rain, it will.",Optimistic
11/16/2020 13:06:44,"“What’s going on?” Royce asked as throngs of people suddenly moved toward him from the field and the castle interior.
“I mentioned that you saw the thing and now they want to know what it looks like,” Hadrian explained. “What did you think? They were coming to lynch you?”
He shrugged. “What can I say? I’m a glass-half-empty kinda guy.”
“Half empty?” Hadrian chuckled. “Was there ever any drink in that glass?”",Pessimistic
11/16/2020 13:07:03,"No matter how valuable you are and your ideas, fools will certainly play both of you down, so exclude yourselves from the inflammatory environs of fools",Pessimistic
11/16/2020 13:07:18,"You predicted quick victory. Now it’s going to get hopelessly complicated. Jesus, don’t you know any better than that by now?",Pessimistic
11/16/2020 13:07:42,"Death, my son, is a good thing for all men; it is the night for this worried day that we call life. It is in the sleep of death that finds rest for eternity the sickness, pain, desperation, and the fears that agitate, without end, we unhappy living souls.",Pessimistic
11/16/2020 13:07:57,"The spirit of the gospel is optimistic; it trusts in God and looks on the bright side of things. The opposite or pessimistic spirit drags men down and away from God, looks on the dark side, murmurs, complains, and is slow to yield obedience.",Pessimistic
11/16/2020 13:08:17,How does knowing 'things could be worse' than what I already deem awful make me feel any better? You mean I could sink even lower? Oh joy!,Pessimistic
11/16/2020 13:08:38,"such is the imperfect nature of man! such spots are there on the disc of the clearest planet; and eyes like Miss Scatcherd's can only see those minute defects, and are blind to the full brightness of the orb.",Pessimistic
11/16/2020 13:09:12,"Such is the influence which the condition of our own thoughts, exercises, even over the appearance of external objects. Men who look on nature, and their fellow-men, and cry that all is dark and gloomy, are in the right; but the sombre colours are reflections from their own jaundiced eyes and hearts. The real hues are delicate, and need a clearer vision.",Pessimistic
11/16/2020 13:09:50,"Though nihilism has been relentlessly criticized for overemphasizing the dark side of human experience, it might be equally true that this overemphasis represents a needed counterbalance to shallow optimism and arrogant confidence in human power. Nihilism reminds us that we are not gods, and that despite all of the accomplishments and wonders of civilization, humans cannot alter the fact that they possess only a finite amount of mastery and control over their own destinies.",Pessimistic
11/16/2020 13:11:50,"It was very late and everyone had left the cafe except an old man who sat in the shadow the leaves of the tree made against the electric light. In the day time the street was dusty, but at night the dew settled the dust and the old man liked to sit late because he was deaf and now at night it was quiet and he felt the difference.",Doubtful
11/16/2020 13:12:07,"I gasped for breath, and yet the officers heard it not. I talked more quickly, more vehemently but the noise steadily increased. I arose and argued about trifles, in a high key and with violent gesticulations; but the noise steadily increased. Why WOULD they not be gone? I paced the floor to and fro with heavy strides, as if excited to fury by the observations of the men, but the noise steadily increased. O God! What COULD I do? I foamed -- I raved -- I swore!",Doubtful
